iteration,trainRMSE
0,"[634.2273545435045, 634.2338467498784, 634.234875362907, 634.2171930608141, 634.1904620778533, 634.0662695439804, 633.9183588794097, 633.7925429173722, 633.6598500328133, 633.5480391226763, 633.5234896429511, 633.4945234334234]"
10,"[626.2658326368486, 608.7213980035683, 604.639480505346, 604.34532038647, 604.314161990103, 604.2836612773102, 604.2678808474415, 604.2764080390822, 604.2641965957487, 604.2414060174705, 604.2576815448127, 604.239332468092]"
20,"[621.2567632103993, 589.959324550243, 588.9069927164282, 588.1817051895317, 588.0880325267842, 588.0602570858726, 588.0477837345979, 588.0567624711596, 588.0463170766532, 588.0257830931522, 588.0407403463731, 588.0235801537524]"
30,"[614.1713896165304, 571.5168780476421, 569.9344507605459, 569.2069370161407, 569.0956458502224, 569.06688312053, 569.0555188620723, 569.0635758134817, 569.054962566639, 569.0374269025982, 569.0510545732534, 569.0364027540926]"
40,"[606.6594122571224, 550.8939789153038, 547.812425240942, 546.6326403284568, 546.4770087662887, 546.4453910320669, 546.4361191879522, 546.446692393092, 546.4464592316409, 546.4379166734903, 546.453512642789, 546.4440123967471]"
50,"[597.2881531229616, 528.9552848721647, 525.3825117332212, 524.1489469218033, 523.9864958728392, 523.957271093694, 523.9492517205477, 523.9542704645249, 523.950661900049, 523.9413151930138, 523.9507276686275, 523.9427644667228]"
60,"[585.6106727548599, 506.56613044119393, 500.639734323386, 499.1080287683602, 498.9005806798342, 498.86984299131603, 498.86481751489436, 498.86856741494125, 498.86947433825634, 498.86661517886034, 498.8741318806168, 498.8725651433388]"
70,"[571.2224224600251, 483.9128631271675, 477.16797458080237, 475.9316914600876, 475.7294345534117, 475.7034981273319, 475.70201240812355, 475.7032718603535, 475.7080927354463, 475.71169102521094, 475.7152751725779, 475.71823007525484]"
80,"[552.1552398211184, 462.0211689313453, 455.25918772743756, 453.68715906408914, 453.47036515584966, 453.44969799270257, 453.4531899066771, 453.45220754714, 453.462741842774, 453.4750835856703, 453.4748792533764, 453.4851102823764]"
90,"[533.9475384119658, 441.75624953526074, 436.40057103603374, 435.2183010844723, 435.05418900256933, 435.0478106299882, 435.05752639422366, 435.05388554469755, 435.0705233566697, 435.0925401549166, 435.0877875399077, 435.10558597647156]"
100,"[515.2357613102672, 423.4305341182772, 420.76726394696493, 420.9988033739845, 421.0389684274548, 421.09236994069823, 421.1268630454463, 421.1297167037207, 421.1741223770185, 421.2006443112828, 421.1987909308629, 421.2063740171903]"
110,"[500.8497012488381, 406.18207721023225, 410.0660174724505, 413.27042261005903, 413.88342132049814, 414.09969521740095, 414.2312753723649, 414.337113346779, 414.4436139633211, 414.5304184267994, 414.59646726197036, 414.64751335235684]"
120,"[481.37464229904515, 394.7366513517514, 403.5903508071943, 409.66088060720773, 410.85725491820244, 410.945650638571, 410.7936126927048, 410.750854924695, 410.8283815272022, 410.98218334950144, 411.1737127880296, 411.32134297148133]"
130,"[471.12204761220704, 387.9882173040506, 397.5658166326741, 405.23745434951013, 407.4226240401807, 408.0070613854719, 408.3929793041635, 408.72389956705615, 408.9267299011543, 408.75555926926495, 408.68251098828705, 408.81880730917635]"
140,"[463.96803470694823, 384.99601847257736, 397.066002089052, 403.8444569258898, 405.3016993138102, 405.12189597696863, 404.8338081635237, 405.2431666007512, 405.5868147998037, 405.86925474844963, 406.28886339163654, 406.46547850071187]"
150,"[459.4908820032511, 381.12335693159247, 394.3734783630879, 399.90181154483923, 400.5712323403798, 401.4982687169203, 402.234554068333, 402.94543934920733, 403.4655421487582, 403.76489852276035, 404.3196336576726, 404.49661744666696]"
160,"[454.2157783156976, 376.1217772232904, 388.98384360146736, 394.2657925942733, 396.2499015776376, 397.40030425162144, 398.37768682354886, 399.30142404788376, 399.98349415423576, 400.3571705868733, 401.1113566457258, 401.4860489141171]"
170,"[449.04405976200474, 370.96502978281615, 379.17294225635925, 383.601873689365, 385.59850142353463, 387.2529314402508, 388.7012063838855, 390.06648895593844, 390.9899576868067, 392.141315296908, 393.89361704056427, 394.54481802566045]"
180,"[441.50339702328677, 363.6435784587724, 372.29176987498863, 374.89297739282847, 376.6424604984809, 378.6177552358896, 380.3144869046647, 382.07274994668, 383.2758578873845, 383.95895656720813, 385.4229032737902, 385.7783622869816]"
190,"[435.2068216141815, 354.32494721080315, 357.72911384016794, 360.14668021111385, 363.4445531801737, 366.7586051823994, 369.65610104935035, 372.4728114902328, 374.3692822993949, 375.16650927722264, 377.2303663207549, 377.8798590498823]"
200,"[430.44247007495, 344.648497301664, 341.79937064371745, 348.35695649805456, 353.5765347930727, 357.56761772933226, 360.8819898207873, 364.5831047501046, 366.97628096858296, 367.952596323173, 370.3886861160277, 371.12671176673473]"
210,"[421.4566485993533, 332.47063096472215, 329.11669501178625, 336.56560484613993, 342.66413320190003, 347.58939497680433, 351.8750418250156, 356.12528797989796, 359.1216722310565, 360.6119135514932, 364.00503068713937, 365.7327815542127]"
220,"[417.4815081986034, 329.2284688248594, 323.46181803864033, 328.7677421556952, 335.4079667845901, 340.04906541775296, 343.9726587318139, 347.68452857603984, 350.51886886899763, 351.68537752719016, 355.41670622725377, 357.08249134178664]"
230,"[410.5268580947144, 322.8801601624176, 314.641720799936, 320.2717314866689, 327.2853412692821, 332.44783383194164, 336.9781655907226, 341.26166059300715, 344.19393960336424, 345.8975043910944, 349.81737061815613, 351.7724661600163]"
240,"[404.2693461379203, 316.8280148224375, 308.9112353841138, 316.6702796683563, 324.11434317257584, 329.0835036245435, 333.4907267160128, 338.0184213334697, 340.0871521196728, 340.96012140992525, 344.3802244859586, 345.1127463363365]"
250,"[398.55100436142374, 307.9082779257013, 302.4464719653329, 309.71660588689343, 317.34214101081534, 322.68832596479587, 326.8874206892103, 331.70729708546946, 334.5746342091251, 335.15923669137914, 338.6361766372839, 340.08501091289213]"
260,"[392.32019507621106, 303.12186696101105, 297.4042834478282, 305.7528895252304, 314.2098269632841, 319.59679628609786, 324.74600570422564, 330.0928469238444, 333.2892815651888, 334.91473742042007, 339.2468934791442, 340.54066587795865]"
270,"[393.84855716921004, 298.90896264555937, 291.3333863053047, 300.5519922364836, 308.4647003665725, 313.9624902062645, 319.7422313781635, 325.18158015041354, 328.6480569097979, 329.9192767746306, 333.82451013095834, 335.42989996798724]"
280,"[394.4322306383934, 297.3061371710581, 289.42512588750475, 298.8357869795684, 307.254054108267, 311.93406595430037, 316.4734853851858, 322.6874095195958, 326.15611808720763, 327.33410772101047, 332.6304195376976, 335.07377795689075]"
290,"[392.1049986906651, 292.92584294081263, 284.7130424525394, 293.61894196606664, 302.2693023825582, 308.3033240511233, 314.1557036113161, 320.3476474110095, 323.97220251947476, 324.7218786631411, 329.52744698995656, 331.3637505282951]"
300,"[391.62158553595566, 288.0267280790559, 280.11351159216963, 289.86221376444945, 298.74229667475925, 305.02896326793365, 311.4204895887501, 317.6931196904986, 321.143734144448, 323.38716648945757, 328.32680667548743, 331.12585198894766]"
310,"[393.60514863244913, 287.14931178235724, 278.84940416573244, 288.9536687976047, 298.0612224289526, 303.18562762970754, 309.39680082098295, 315.51577640701277, 318.033059836618, 319.7722208675358, 323.7025356969954, 326.33599964343335]"
320,"[386.4419349531386, 282.07388027824425, 273.82520776083226, 283.9535277338893, 293.9896991345976, 299.0298331494174, 305.61758883932686, 313.2034861290151, 316.9372297274718, 320.05443977107427, 325.23123109618876, 328.22098548655885]"
330,"[381.31065563321204, 278.5395732046147, 271.79303786119516, 283.0245330688087, 292.83299001943357, 297.91096392647694, 303.9737929586257, 311.61444191772335, 314.6481113047486, 316.9494043619182, 321.77636692557513, 323.5530104397647]"
340,"[377.6378987917504, 274.7338200048276, 267.7094221417396, 280.951918108422, 290.79152516317185, 296.2152498091017, 302.2765815970226, 309.5687259238762, 311.89301642488886, 314.7363211911307, 319.93692228144647, 323.6276733104085]"
350,"[379.26326495320006, 279.28307118754947, 271.23625238563653, 282.25617493242544, 292.114068621644, 296.886528008985, 302.5189706227422, 309.1275402477078, 311.2171662683683, 312.5682684449447, 316.7747979195036, 319.20930657328444]"
360,"[376.2855657983025, 277.35594784165, 269.49729346601157, 280.87860702828533, 292.4674257040098, 297.54830985660595, 303.985933848494, 311.45803546141036, 312.60605313191155, 313.22100675448905, 316.658214487968, 317.84211920891244]"
370,"[373.8954325887501, 272.8269022404366, 267.0603067636689, 278.1417202394459, 288.61657894046164, 294.9897522610623, 302.2800065894586, 310.27050416180595, 313.8330010625681, 315.87218351032396, 320.0000701472815, 322.328739477371]"
380,"[371.26332477507617, 273.6989638664435, 268.27127026741834, 278.1401065428694, 287.53474408012465, 292.9094284124858, 298.7742386833402, 305.8418996601364, 308.3501083571637, 310.8036221432202, 315.2682377740834, 318.3252301413638]"
390,"[373.63951762955827, 275.19853944019724, 268.63962808558057, 278.7181380798837, 289.68430353545773, 298.9071113910609, 307.30850305969864, 315.0663585528611, 318.34719691267765, 322.5822568355389, 330.28701165461985, 336.13858147139655]"
400,"[373.5395802798064, 274.35136614609183, 267.09270667659206, 278.6606909515464, 289.7031533825607, 294.82913600384427, 301.0416999129754, 308.2452492190631, 311.28557015125153, 313.266508048296, 316.80741722096946, 318.8164227338612]"
410,"[372.5437550620318, 272.7002486345698, 266.01843421854704, 276.85974300198046, 285.8184843700574, 292.49106962891625, 299.7122085147109, 306.34650391397076, 309.7244425725403, 312.2760524797013, 317.83927129543076, 319.8630231579374]"
420,"[368.37374780060003, 271.84059689871054, 263.9328448666084, 274.9242222612249, 283.9707572826351, 290.2023354353068, 296.1230065318309, 303.0248642783263, 305.5482366049041, 307.88795936366455, 313.369765766398, 315.44360576300875]"
430,"[365.4625404534366, 268.6770043490031, 264.1600879880089, 274.75846492684906, 284.81705310422427, 291.4857440273296, 298.6970021583216, 307.3390231849679, 312.8211519263034, 317.3749341134923, 324.98596764484694, 328.17484128941965]"
440,"[362.5797473549736, 267.63452423856893, 261.74978199276535, 272.0733814690665, 281.84130391371997, 288.0940546577073, 293.988989970028, 300.41794318179916, 302.8541815021226, 304.4894571533514, 307.0085804011303, 308.3802145693205]"
450,"[359.4218525567825, 266.8085592569401, 260.8189650510201, 272.61664453250773, 282.9211618001446, 288.4412840280234, 292.6370808272836, 298.22815178066173, 300.3109721737671, 302.9389824620752, 307.0007301232691, 308.56364310291036]"
460,"[355.6799613830358, 264.2294951862832, 259.1747575507995, 271.17846652104964, 281.11397235480484, 288.5163011797111, 294.81986192557235, 300.28085741477275, 301.20360215360336, 303.67342654521593, 306.736123980738, 309.3455628304212]"
470,"[353.1739408872504, 260.6128510634392, 257.0193035007886, 268.86457761414187, 278.70217496084626, 284.95125251770713, 289.27819366439627, 293.92100698166405, 295.3555291834907, 297.9617739996885, 301.7388180900268, 304.24062054116484]"
480,"[354.6995251343711, 260.0868905705132, 255.42890597889416, 267.2079987776911, 277.37815137377015, 282.84132897884217, 287.5881232008373, 292.5040445087725, 295.2041825342259, 298.5638235230461, 302.36124960746935, 304.7386162044195]"
490,"[348.86146160444866, 263.9752527195671, 260.21860390377003, 269.4878205721969, 278.9389874754701, 284.0197916802353, 289.489148740479, 297.0433173409304, 299.2613308705799, 302.903889777867, 307.6998942131753, 311.57311350790013]"
500,"[347.2251588954663, 259.69601388696884, 257.106424072551, 268.951283445738, 279.93592202631567, 285.009560679069, 288.4556043775307, 292.75112880452684, 294.1363868654347, 295.8179349682038, 299.02386260084404, 300.94067591091004]"
510,"[344.48541520676497, 257.17319739312074, 254.19712023762767, 266.6080299691192, 279.23034160456467, 285.58593584404224, 290.9252072615906, 296.4949920102296, 299.4272331643271, 301.21292742505614, 305.40527296542615, 308.1157583580091]"
520,"[342.59023492407346, 259.1003120374311, 255.35932333824175, 266.7830419671619, 278.20923666495617, 284.5382825097639, 290.63206075238054, 297.5696601980989, 299.67308237908304, 301.92180333687025, 305.9870808494925, 309.7843432306188]"
530,"[341.3300320924026, 257.1173872891019, 253.05707917390137, 264.0142729733314, 274.0248093487722, 279.0214431012726, 283.8138867972865, 289.67862143341205, 291.9295936834497, 294.2580605005316, 297.38055373965534, 300.42975291207557]"
540,"[342.7061401137042, 258.1914843094868, 253.89751664689103, 266.52334513302384, 276.46770293320145, 282.54461081001557, 288.11051906727454, 293.0775636378755, 294.5378214826745, 297.44185806133055, 300.57015483240826, 303.4833434770849]"
550,"[351.1016616008592, 261.53389524061225, 254.1148142269293, 265.90505522435274, 279.6857326113508, 286.1020583262282, 292.23672038575825, 301.1965477637225, 304.01550131682336, 306.9299038777673, 313.62075068964907, 316.3547823129853]"
560,"[347.9654966816122, 258.16446183427007, 254.19613374613616, 265.32468616232234, 274.7918863643496, 279.8891241801531, 284.8927190797825, 290.27586889768213, 292.7524007738249, 296.0777735964133, 300.55265363445284, 304.62227485557696]"
570,"[344.21014770208177, 257.31220775856747, 251.91970036933043, 264.25651240409167, 274.65641271896567, 278.84611435162765, 284.9229844249175, 290.15936131421466, 292.79374461672364, 296.2029598232388, 300.3758710527219, 303.6401164273182]"
580,"[343.28388274091435, 255.80048373836948, 251.14955164263725, 263.138952361622, 273.87726383256273, 280.34353336130374, 285.81057957989265, 290.9080858636586, 294.4060026380307, 296.98353826286063, 301.54570968709214, 303.9278048634104]"
590,"[340.3623099440506, 256.30763328971193, 252.48104950866045, 264.8700001130678, 275.5511343871003, 280.5867479495256, 285.03615683240105, 289.029625382291, 290.049705134856, 289.4912192620939, 293.7228824179016, 295.73590393299855]"
600,"[344.65609590218196, 256.4682827252957, 252.6163607163156, 265.71663335067325, 277.15231182262994, 283.3884560964061, 290.6179475816902, 297.6910434754298, 300.1020988997012, 302.2236784002839, 305.5087974266219, 309.07207879201815]"
610,"[336.4147458953901, 254.42141669390833, 252.75546443312197, 268.0102998010092, 278.1344478530042, 282.5627336736061, 287.60313695435195, 291.6012644480462, 294.04700869511714, 297.6878618841246, 303.40587851576214, 307.76759311881915]"
620,"[334.4600887740073, 255.3411581738482, 253.3917161028364, 267.9216833754235, 281.92678096929774, 285.984549299473, 288.38632114850174, 291.52497675105036, 292.2501086684621, 292.93826699376325, 296.04550466440173, 298.0995387977899]"
630,"[332.5793735452453, 255.24463353701887, 251.38103289198872, 264.75884339237155, 278.7251103540186, 285.603878738959, 291.032670013484, 296.945440783374, 299.40806835523034, 300.6886581875796, 301.9246759394325, 303.4799103873983]"
640,"[335.9625561777594, 254.39664277539538, 251.25010977975245, 263.9602095069999, 274.4468689571288, 278.4173826128206, 282.2158774382474, 286.7250408684881, 289.5458856382703, 292.63015434856294, 296.6352176247563, 299.67377338820336]"
650,"[334.7310907746416, 252.22323309579411, 251.0296165658487, 262.9936515366958, 271.3123007859733, 275.7906845316464, 281.3047128204187, 286.05548927975957, 288.853418685677, 292.3584592919383, 296.3565656098714, 300.3407696736915]"
660,"[333.7360871790196, 253.50295323428756, 250.1377187533797, 263.41644905546985, 273.9147259317145, 278.4946714856052, 282.8916385171442, 284.989138013148, 285.9354641751198, 287.08363195971975, 290.49383569735267, 294.06291889091426]"
670,"[336.1802776500171, 253.70721731879254, 249.3831497937447, 261.9591006805659, 270.2175922284732, 274.48005023737016, 278.72401715840795, 282.9131780097137, 285.61943271332245, 286.80385635645496, 290.90137452121814, 294.07545594151514]"
680,"[332.05243969444405, 250.87250662550352, 249.42893579948785, 262.1421601107197, 270.4766469160691, 274.6688167779998, 279.0868587978959, 281.63305118594735, 283.3491325686449, 283.6596252926589, 285.870864373273, 290.7059218109275]"
690,"[334.9074724185233, 254.612539935933, 249.32608407882523, 263.8203682890418, 275.1982196079406, 280.3439586423157, 283.22181088850476, 286.8845228610829, 286.50461376458543, 288.5538001525422, 291.6139967378443, 293.9855244073727]"
700,"[337.5100876863466, 251.51811423668983, 247.8954548875024, 261.8039505794095, 271.51214689639386, 275.6380266465994, 280.3452629461339, 284.95031468240825, 286.9538515655965, 289.26527009305545, 294.77951237764955, 301.13842801593165]"
710,"[336.7378612619313, 253.14783884223837, 249.30415884125384, 263.65980715987456, 272.5106354550951, 275.8837714980223, 279.47659777930033, 284.10147730579456, 285.9317370603079, 288.42654007151515, 293.35904852604426, 297.8265717254255]"
720,"[335.1015596333292, 252.01221171037503, 249.78871854369652, 264.5804543795285, 276.15017854575143, 281.2112236853309, 283.5793482826607, 285.39625620394014, 288.048710759262, 287.8370706999092, 289.3559524579685, 292.8198169694421]"
730,"[332.6921792947862, 251.27778121184312, 248.13108753722253, 260.34745734510904, 271.8776796076352, 276.6088355343755, 280.11500236321285, 285.1969285720762, 287.05407812955923, 287.48147170088953, 291.89306956384934, 294.3094002596852]"
740,"[329.4070336927344, 252.7908439471156, 252.57517534362177, 264.46961355230764, 272.2491404554844, 276.70269809364254, 281.4658646968515, 286.3085259737595, 287.6082814794234, 289.5753315939398, 292.807629645855, 295.23600582546516]"
750,"[326.2106031868215, 249.77314693736685, 248.41350386158874, 261.4988852572238, 271.8011819598267, 275.85400341176677, 278.45149682405463, 280.67090205700487, 282.8382625349004, 284.5827605578634, 287.82674445979967, 291.5674227642486]"
760,"[336.443627330475, 250.5074977217727, 248.28939538235804, 263.26702743527807, 273.614691874797, 277.62024631266877, 278.96166603834706, 280.3197413062621, 281.264865287812, 284.75517518240207, 288.239655702989, 293.0311966535976]"
770,"[329.92674093241015, 250.11782610686032, 247.71178351148745, 261.876173046657, 271.3393603959018, 275.6101527359503, 278.13216740435746, 281.0248291639819, 281.70547610916447, 281.2571128784432, 284.3151306036827, 286.0946157493491]"
780,"[334.1930234273282, 255.38589978310603, 250.02182197547816, 262.3995054910416, 272.1659800397468, 274.96073687126017, 277.97090717436527, 282.3017710385734, 283.79741755947015, 287.85637190189215, 290.82610872417865, 296.3148260743202]"
790,"[335.55223332187916, 253.42632073724616, 249.7376695858962, 260.52543544658863, 270.4748018117111, 276.17838654934957, 281.07593262145457, 287.36821910379183, 290.6696298946778, 296.5872638963754, 302.63314325158103, 308.45400251123414]"
800,"[328.97374671470067, 251.32139285495737, 248.22562233255312, 260.40820343659595, 270.1079400961005, 274.1587763109872, 277.78068541001403, 281.3431350057934, 283.331975272859, 285.30124430110294, 289.6834957701663, 293.45517277729465]"
810,"[328.04076483927554, 250.50903286024823, 247.8456863529215, 260.13247373769207, 270.7521940815576, 275.64165724864694, 279.59016031356657, 283.3660096178212, 286.3903499617393, 288.3806381891691, 292.912698127931, 297.78641896631814]"
820,"[327.62865380985284, 251.5574113224349, 248.41688573115553, 259.4774681505432, 269.2541979925744, 273.7562130926255, 278.04395431629894, 282.9208610020667, 285.22598732133775, 287.48085243923686, 293.20694657334724, 297.5245355459803]"
830,"[325.4462975217791, 251.26144294383724, 247.29032397868048, 259.62149366218546, 269.00943404421275, 272.78073007870995, 275.48769956116973, 277.56908874709853, 278.9818888944305, 278.15584589647665, 282.9452415604316, 287.6038813678623]"
840,"[323.10990575308347, 249.5703813240221, 246.90215688812305, 258.95376181094156, 270.54809388050745, 273.9484441324794, 276.28468705341635, 277.7014443703149, 279.7386798170347, 279.61765851607765, 282.5995933699752, 286.1005113454576]"
850,"[333.03518231958105, 251.96194653428194, 247.6183016996491, 260.99733785749606, 269.63291661347546, 272.2437900297987, 274.8744009094458, 277.4516951334033, 278.18244307362727, 280.1418185526626, 284.7456033127614, 290.1287438364803]"
860,"[328.99550568561983, 251.4310378690547, 246.95399005039974, 260.17168176322343, 268.8535412384053, 271.6122889264273, 275.46374388597735, 279.9070560171369, 281.161060250301, 283.9900577099048, 288.39303760467857, 293.2486564692814]"
870,"[324.5593078971555, 251.2502999358222, 247.8636699056221, 260.71108129846505, 270.8696378541209, 273.17716391833045, 275.5929073921407, 277.9779720828483, 279.60709131908357, 279.02432869835724, 281.9473718137543, 285.6720673165862]"
880,"[323.0172207702688, 251.07801474119566, 246.6998574677885, 259.89529117100847, 268.6612794717739, 271.5435067845611, 275.1821499080729, 278.94490854101485, 278.97728599237496, 280.3821873203617, 284.156612853527, 288.1861807326029]"
890,"[321.60926577792566, 249.8315569424941, 245.72841658895157, 257.6695965130664, 267.99138654241443, 270.21314558885354, 271.8610929558443, 275.30377166850445, 277.4782128265177, 276.88043109315777, 280.9915921987093, 286.43339736434206]"
900,"[317.3840207659483, 249.0008233480453, 247.05770016471985, 258.9453945510714, 267.2587752417355, 269.646513809874, 272.05808195294856, 274.7434209426983, 275.73946610600905, 276.9821393353257, 279.824453486729, 283.98297761544194]"
910,"[320.9108447341181, 251.07152568597738, 245.83651220687975, 257.53715988636003, 268.17396475477557, 271.6016637190102, 275.1359980148458, 276.68291717046156, 277.72821277529476, 279.4398594906849, 281.6236434355703, 285.91651487924184]"
920,"[320.6540005513864, 249.45080554510716, 245.44248374756845, 257.56628069740987, 266.6083438400142, 268.3904449046152, 272.12766545044, 275.0257411513998, 276.94193157532334, 277.2628289694415, 280.4382351592295, 286.667948552604]"
930,"[318.2457751181797, 249.1084205242308, 248.72783227828137, 258.9422398070126, 271.03563795415374, 274.8047350877641, 278.353155769519, 281.73757763802615, 282.3332882445851, 281.82305867160494, 282.17404425443146, 286.23489306665897]"
940,"[317.2116855084573, 248.84580710720672, 246.9321203903477, 259.06331270363336, 270.5915465089393, 276.10227231018536, 277.79796312552605, 280.80495929474193, 281.1633976913701, 281.73729673336095, 284.6758190426541, 286.76342218869655]"
950,"[316.0890436827341, 249.90018483834388, 248.90335647842988, 261.07836470094674, 270.6796232195248, 275.49601271119315, 279.26124903402797, 282.7933135333383, 284.5329917064107, 286.02346420859254, 289.2074334785165, 294.34984424772824]"
960,"[315.53868019629016, 245.95241814029512, 246.52323505138455, 260.4310243691205, 271.04204208233125, 275.2490441451184, 278.5925301578177, 279.32944175328805, 279.3480488848203, 278.9596248405217, 282.42098221771124, 287.1279368086743]"
970,"[315.0756292526913, 245.33674412538554, 246.70366660865747, 259.91506196638437, 267.27751517014127, 271.6394918469556, 275.9443913810688, 277.06609179639355, 279.4037910553668, 279.6999005102555, 282.96881355951825, 288.5242233383763]"
980,"[312.9667098312603, 245.11292825884678, 246.11531955101225, 259.8062654259094, 269.6817212169801, 273.1138966157892, 276.55843077459946, 279.94314626093814, 280.82176977027945, 281.82555208951067, 285.15271048581025, 287.9011386947901]"
990,"[312.9083111655119, 245.82563365622207, 247.0171670948799, 259.0528339900942, 269.05769388807994, 272.8626388389405, 276.4943962422441, 278.4249119564878, 279.4640111842261, 280.4908688435832, 283.3377730191253, 288.47225373652213]"
